molecule_chembl_id,canonical_smiles,standard_type,standard_relation,standard_value,standard_units,pchembl_value,assay_type,assay_chembl_id,data_validity_comment,document_chembl_id,target_chembl_id
CHEMBL5429715,Cc1cc(-c2cc3cc([N+](=O)[O-])ccc3oc2=O)n[nH]1,IC50,=,4.41,ug.mL-1,,B,CHEMBL5359759,,CHEMBL5357038,CHEMBL220
CHEMBL5406359,CCOP(=O)(OCC)C(NCc1cccs1)c1cn(-c2ccccc2)nc1-c1ccc(Cl)cc1,IC50,=,17.0,nM,7.77,B,CHEMBL5359761,,CHEMBL5357038,CHEMBL220
CHEMBL5413533,O=C1Nc2ccccc2C12NNC(Nc1cccc(Cl)c1)=C2[N+](=O)[O-],IC50,=,6020.0,nM,5.22,B,CHEMBL5359765,,CHEMBL5357038,CHEMBL220
CHEMBL5397824,Cc1ccccc1NC1=C([N+](=O)[O-])C2(NN1)C(=O)Nc1ccc([N+](=O)[O-])cc12,IC50,=,15480.0,nM,4.81,B,CHEMBL5359765,,CHEMBL5357038,CHEMBL220
CHEMBL5416407,COc1ccc(OC)c(NC2=C([N+](=O)[O-])C3(NN2)C(=O)Nc2ccc([N+](=O)[O-])cc23)c1,IC50,=,42550.0,nM,4.37,B,CHEMBL5359765,,CHEMBL5357038,CHEMBL220
CHEMBL5415532,O=C1Nc2ccc([N+](=O)[O-])cc2C12NNC(Nc1ccc(Cl)cc1)=C2[N+](=O)[O-],IC50,=,37150.0,nM,4.43,B,CHEMBL5359765,,CHEMBL5357038,CHEMBL220
CHEMBL5414221,Cc1ccccc1NC1=C([N+](=O)[O-])C2(NN1)C(=O)Nc1c(C(F)(F)F)cccc12,IC50,=,16980.0,nM,4.77,B,CHEMBL5359765,,CHEMBL5357038,CHEMBL220
CHEMBL5433082,Cc1ccccc1NC1=C([N+](=O)[O-])C2(NN1)C(=O)Nc1ccc(Br)cc12,IC50,=,41680.0,nM,4.38,B,CHEMBL5359765,,CHEMBL5357038,CHEMBL220
CHEMBL502,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,IC50,=,79.0,nM,7.10,B,CHEMBL5359765,,CHEMBL5357038,CHEMBL220
CHEMBL5426641,CN(CCc1ccc(O)cc1)Cc1cc2c(cc1-c1cccc3c1N(C)CC3)OCO2,IC50,>,100000.0,nM,,B,CHEMBL5362182,,CHEMBL5360557,CHEMBL220
CHEMBL5408735,COc1cc(CN(C)CCc2ccc(O)cc2)c(-c2cccc3c2N(C)CC3)cc1OC,IC50,>,100000.0,nM,,B,CHEMBL5362182,,CHEMBL5360557,CHEMBL220
CHEMBL5439067,COc1cccc(CNCCc2ccc(O)cc2)c1OCc1ccccc1,IC50,>,10000.0,nM,,B,CHEMBL5362186,,CHEMBL5360557,CHEMBL220
CHEMBL5440573,COc1cccc(/C=N/CCc2ccc(O)cc2)c1OCc1ccccc1,IC50,>,10000.0,nM,,B,CHEMBL5362186,,CHEMBL5360557,CHEMBL220
CHEMBL5431372,C=CCN(CCc1ccc(O)cc1)Cc1cccc(OC)c1OCc1ccccc1,IC50,>,10000.0,nM,,B,CHEMBL5362186,,CHEMBL5360557,CHEMBL220
CHEMBL5398025,C#CCN(CCc1ccc(O)cc1)Cc1cccc(OC)c1OCc1ccccc1,IC50,>,10000.0,nM,,B,CHEMBL5362186,,CHEMBL5360557,CHEMBL220
CHEMBL5401121,CCN(CCc1ccc(O)cc1)Cc1cccc(OC)c1OCc1ccccc1,IC50,>,10000.0,nM,,B,CHEMBL5362186,,CHEMBL5360557,CHEMBL220
CHEMBL5420880,CCCN(CCc1ccc(O)cc1)Cc1cccc(OC)c1OCc1ccccc1,IC50,>,10000.0,nM,,B,CHEMBL5362186,,CHEMBL5360557,CHEMBL220
CHEMBL5418052,C=CCOc1ccc(CCN(CC=C)Cc2cccc(OC)c2OCc2ccccc2)cc1,IC50,>,10000.0,nM,,B,CHEMBL5362186,,CHEMBL5360557,CHEMBL220
CHEMBL5397813,C#CCOc1ccc(CCN(CC=C)Cc2cccc(OC)c2OCc2ccccc2)cc1,IC50,>,10000.0,nM,,B,CHEMBL5362186,,CHEMBL5360557,CHEMBL220
CHEMBL5403494,C#CCOc1ccc(CCN(CC#C)Cc2cccc(OC)c2OCc2ccccc2)cc1,IC50,>,10000.0,nM,,B,CHEMBL5362186,,CHEMBL5360557,CHEMBL220
CHEMBL5427121,C#CCN(CCc1ccc(OCC=C)cc1)Cc1cccc(OC)c1OCc1ccccc1,IC50,>,10000.0,nM,,B,CHEMBL5362186,,CHEMBL5360557,CHEMBL220
CHEMBL5430829,CCOc1ccc(CCN(CC)Cc2cccc(OC)c2OCc2ccccc2)cc1,IC50,>,10000.0,nM,,B,CHEMBL5362186,,CHEMBL5360557,CHEMBL220
CHEMBL5404050,COc1cccc(CNCCc2ccccc2)c1OCc1ccccc1,IC50,>,10000.0,nM,,B,CHEMBL5362186,,CHEMBL5360557,CHEMBL220
CHEMBL5428694,COc1ccccc1CCNCc1cccc(OC)c1OCc1ccccc1,IC50,>,10000.0,nM,,B,CHEMBL5362186,,CHEMBL5360557,CHEMBL220
CHEMBL5416559,COc1cccc(CCNCc2cccc(OC)c2OCc2ccccc2)c1,IC50,>,10000.0,nM,,B,CHEMBL5362186,,CHEMBL5360557,CHEMBL220
CHEMBL5434763,COc1ccc(CCNCc2cccc(OC)c2OCc2ccccc2)cc1,IC50,>,10000.0,nM,,B,CHEMBL5362186,,CHEMBL5360557,CHEMBL220
CHEMBL5420342,C=CCN(CCc1ccccc1)Cc1cccc(OC)c1OCc1ccccc1,IC50,>,10000.0,nM,,B,CHEMBL5362186,,CHEMBL5360557,CHEMBL220
CHEMBL5400426,C#CCN(CCc1ccccc1)Cc1cccc(OC)c1OCc1ccccc1,IC50,>,10000.0,nM,,B,CHEMBL5362186,,CHEMBL5360557,CHEMBL220
CHEMBL5400996,C=CCN(CCc1ccccc1OC)Cc1cccc(OC)c1OCc1ccccc1,IC50,>,10000.0,nM,,B,CHEMBL5362186,,CHEMBL5360557,CHEMBL220
CHEMBL5394805,C#CCN(CCc1ccccc1OC)Cc1cccc(OC)c1OCc1ccccc1,IC50,>,10000.0,nM,,B,CHEMBL5362186,,CHEMBL5360557,CHEMBL220
CHEMBL5414976,C=CCN(CCc1cccc(OC)c1)Cc1cccc(OC)c1OCc1ccccc1,IC50,>,10000.0,nM,,B,CHEMBL5362186,,CHEMBL5360557,CHEMBL220
CHEMBL5428807,C#CCN(CCc1cccc(OC)c1)Cc1cccc(OC)c1OCc1ccccc1,IC50,>,10000.0,nM,,B,CHEMBL5362186,,CHEMBL5360557,CHEMBL220
CHEMBL5422439,C=CCN(CCc1ccc(OC)cc1)Cc1cccc(OC)c1OCc1ccccc1,IC50,>,10000.0,nM,,B,CHEMBL5362186,,CHEMBL5360557,CHEMBL220
CHEMBL5422164,C#CCN(CCc1ccc(OC)cc1)Cc1cccc(OC)c1OCc1ccccc1,IC50,>,10000.0,nM,,B,CHEMBL5362186,,CHEMBL5360557,CHEMBL220
CHEMBL5436185,CCN(CCc1ccccc1)Cc1cccc(OC)c1OCc1ccccc1,IC50,>,10000.0,nM,,B,CHEMBL5362186,,CHEMBL5360557,CHEMBL220
CHEMBL5441139,CCCN(CCc1ccccc1)Cc1cccc(OC)c1OCc1ccccc1,IC50,>,10000.0,nM,,B,CHEMBL5362186,,CHEMBL5360557,CHEMBL220
CHEMBL5438175,COc1ccccc1CCN(C)Cc1cccc(OC)c1OCc1ccccc1,IC50,>,10000.0,nM,,B,CHEMBL5362186,,CHEMBL5360557,CHEMBL220
CHEMBL5434452,CCN(CCc1ccccc1OC)Cc1cccc(OC)c1OCc1ccccc1,IC50,>,10000.0,nM,,B,CHEMBL5362186,,CHEMBL5360557,CHEMBL220
CHEMBL5429766,CCCN(CCc1ccccc1OC)Cc1cccc(OC)c1OCc1ccccc1,IC50,>,10000.0,nM,,B,CHEMBL5362186,,CHEMBL5360557,CHEMBL220
CHEMBL5425341,CCN(CCc1cccc(OC)c1)Cc1cccc(OC)c1OCc1ccccc1,IC50,>,10000.0,nM,,B,CHEMBL5362186,,CHEMBL5360557,CHEMBL220
CHEMBL5434796,CCCN(CCc1cccc(OC)c1)Cc1cccc(OC)c1OCc1ccccc1,IC50,>,10000.0,nM,,B,CHEMBL5362186,,CHEMBL5360557,CHEMBL220
CHEMBL5422875,COc1ccc(CCN(C)Cc2cccc(OC)c2OCc2ccccc2)cc1,IC50,>,10000.0,nM,,B,CHEMBL5362186,,CHEMBL5360557,CHEMBL220
CHEMBL5440083,CCN(CCc1ccc(OC)cc1)Cc1cccc(OC)c1OCc1ccccc1,IC50,>,10000.0,nM,,B,CHEMBL5362186,,CHEMBL5360557,CHEMBL220
CHEMBL5437254,CCCN(CCc1ccc(OC)cc1)Cc1cccc(OC)c1OCc1ccccc1,IC50,>,10000.0,nM,,B,CHEMBL5362186,,CHEMBL5360557,CHEMBL220
CHEMBL659,COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(C)C2,IC50,=,2000.0,nM,5.70,B,CHEMBL5362186,,CHEMBL5360557,CHEMBL220
CHEMBL94,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C,IC50,=,200.0,nM,6.70,B,CHEMBL5362186,,CHEMBL5360557,CHEMBL220
CHEMBL5403562,COc1cccc(CNCc2ccccc2)c1OCc1ccccc1,IC50,>,10000.0,nM,,B,CHEMBL5362186,,CHEMBL5360557,CHEMBL220
CHEMBL5431601,COc1cccc(CNCCCc2ccccc2)c1OCc1ccccc1,IC50,>,10000.0,nM,,B,CHEMBL5362186,,CHEMBL5360557,CHEMBL220
CHEMBL5433937,COc1cccc(CNCCCCc2ccccc2)c1OCc1ccccc1,IC50,>,10000.0,nM,,B,CHEMBL5362186,,CHEMBL5360557,CHEMBL220
CHEMBL5415204,COc1cccc(CNCC(C)c2ccccc2)c1OCc1ccccc1,IC50,>,10000.0,nM,,B,CHEMBL5362186,,CHEMBL5360557,CHEMBL220
CHEMBL5434636,COc1cccc(CNC(C)CCc2ccccc2)c1OCc1ccccc1,IC50,>,10000.0,nM,,B,CHEMBL5362186,,CHEMBL5360557,CHEMBL220
CHEMBL5399726,C=CCN(CCCc1ccccc1)Cc1cccc(OC)c1OCc1ccccc1,IC50,>,10000.0,nM,,B,CHEMBL5362186,,CHEMBL5360557,CHEMBL220
CHEMBL5417071,C#CCN(CCCc1ccccc1)Cc1cccc(OC)c1OCc1ccccc1,IC50,>,10000.0,nM,,B,CHEMBL5362186,,CHEMBL5360557,CHEMBL220
CHEMBL5418400,COc1cccc(CN(C)CCCc2ccccc2)c1OCc1ccccc1,IC50,>,10000.0,nM,,B,CHEMBL5362186,,CHEMBL5360557,CHEMBL220
CHEMBL5429690,CCN(CCCc1ccccc1)Cc1cccc(OC)c1OCc1ccccc1,IC50,>,10000.0,nM,,B,CHEMBL5362186,,CHEMBL5360557,CHEMBL220
CHEMBL5396049,CCCN(CCCc1ccccc1)Cc1cccc(OC)c1OCc1ccccc1,IC50,>,10000.0,nM,,B,CHEMBL5362186,,CHEMBL5360557,CHEMBL220
CHEMBL5420941,C=CCCN(CCCc1ccccc1)Cc1cccc(OC)c1OCc1ccccc1,IC50,>,10000.0,nM,,B,CHEMBL5362186,,CHEMBL5360557,CHEMBL220
CHEMBL5404420,CCCCCCN(CCCc1ccccc1)Cc1cccc(OC)c1OCc1ccccc1,IC50,>,10000.0,nM,,B,CHEMBL5362186,,CHEMBL5360557,CHEMBL220
CHEMBL5408610,CCCCCCN(CCCCc1ccccc1)Cc1cccc(OC)c1OCc1ccccc1,IC50,>,10000.0,nM,,B,CHEMBL5362186,,CHEMBL5360557,CHEMBL220
CHEMBL5431265,CCCCCCCCCCCCCCN(CCCCc1ccccc1)Cc1cccc(OC)c1OCc1ccccc1,IC50,>,10000.0,nM,,B,CHEMBL5362186,,CHEMBL5360557,CHEMBL220
CHEMBL5417185,COc1cccc(CN(CCCCc2ccccc2)CCCC(C)C)c1OCc1ccccc1,IC50,>,10000.0,nM,,B,CHEMBL5362186,,CHEMBL5360557,CHEMBL220
CHEMBL5406889,CCCN(C/C=C/c1ccccc1)Cc1cccc(OC)c1OCc1ccccc1,IC50,>,10000.0,nM,,B,CHEMBL5362186,,CHEMBL5360557,CHEMBL220
CHEMBL5413699,CCCN(CCCc1ccccc1O)Cc1cccc(OC)c1OCc1ccccc1,IC50,>,10000.0,nM,,B,CHEMBL5362186,,CHEMBL5360557,CHEMBL220
CHEMBL5398273,CCCN(CCCc1cccc(O)c1)Cc1cccc(OC)c1OCc1ccccc1,IC50,>,10000.0,nM,,B,CHEMBL5362186,,CHEMBL5360557,CHEMBL220
CHEMBL5409611,CCCN(CCCc1ccc(O)cc1)Cc1cccc(OC)c1OCc1ccccc1,IC50,>,10000.0,nM,,B,CHEMBL5362186,,CHEMBL5360557,CHEMBL220
CHEMBL5424979,CCCN(CCCc1ccccc1F)Cc1cccc(OC)c1OCc1ccccc1,IC50,>,10000.0,nM,,B,CHEMBL5362186,,CHEMBL5360557,CHEMBL220
CHEMBL5402537,COc1cccc(CN(CCCc2ccccc2F)C2CCC2)c1OCc1ccccc1,IC50,>,10000.0,nM,,B,CHEMBL5362186,,CHEMBL5360557,CHEMBL220
CHEMBL5408893,COc1cccc(CN(CCCc2ccccc2F)C2CCCC2)c1OCc1ccccc1,IC50,>,10000.0,nM,,B,CHEMBL5362186,,CHEMBL5360557,CHEMBL220
CHEMBL5412993,CCCN(CCCc1cccc(F)c1)Cc1cccc(OC)c1OCc1ccccc1,IC50,>,10000.0,nM,,B,CHEMBL5362186,,CHEMBL5360557,CHEMBL220
CHEMBL5420247,CCCN(CCCc1ccc(F)cc1)Cc1cccc(OC)c1OCc1ccccc1,IC50,>,10000.0,nM,,B,CHEMBL5362186,,CHEMBL5360557,CHEMBL220
CHEMBL5426913,CCOP(=O)(OCC)C(Nc1cccc(O)c1)c1ccc(OCc2nc3ccccc3c(=O)n2-c2ccc(F)cc2)c(OC)c1,IC50,=,4344.0,nM,5.36,B,CHEMBL5362932,,CHEMBL5360568,CHEMBL220
CHEMBL5407606,CCOP(=O)(OCC)C(Nc1ccccc1C#N)c1ccc(OCc2nc3ccccc3c(=O)n2-c2ccc(F)cc2)c(OC)c1,IC50,=,2943.0,nM,5.53,B,CHEMBL5362932,,CHEMBL5360568,CHEMBL220
CHEMBL5424767,CCOP(=O)(OCC)C(Nc1ccccc1C(F)(F)F)c1ccc(OCc2nc3ccccc3c(=O)n2-c2ccc(F)cc2)c(OC)c1,IC50,=,4927.0,nM,5.31,B,CHEMBL5362932,,CHEMBL5360568,CHEMBL220
CHEMBL5433166,CCOP(=O)(OCC)C(Nc1ccccc1C)c1ccc(OCc2nc3ccccc3c(=O)n2-c2ccc(F)cc2)c(OC)c1,IC50,=,5353.0,nM,5.27,B,CHEMBL5362932,,CHEMBL5360568,CHEMBL220
CHEMBL5429003,CCOP(=O)(OCC)C(Nc1ccccc1OC)c1ccc(OCc2nc3ccccc3c(=O)n2-c2ccc(F)cc2)c(OC)c1,IC50,=,2653.0,nM,5.58,B,CHEMBL5362932,,CHEMBL5360568,CHEMBL220
CHEMBL5421943,CCOP(=O)(OCC)C(Nc1ccc([N+](=O)[O-])cc1)c1ccc(OCc2nc3ccccc3c(=O)n2-c2ccc(F)cc2)c(OC)c1,IC50,=,1782.0,nM,5.75,B,CHEMBL5362932,,CHEMBL5360568,CHEMBL220
CHEMBL5433354,CCOP(=O)(OCC)C(Nc1ccc(C(=O)O)cc1)c1ccc(OCc2nc3ccccc3c(=O)n2-c2ccc(F)cc2)c(OC)c1,IC50,=,1157.0,nM,5.94,B,CHEMBL5362932,,CHEMBL5360568,CHEMBL220
CHEMBL5412970,CCOP(=O)(OCC)C(Nc1ccccc1C(C)=O)c1ccc(OCc2nc3ccccc3c(=O)n2-c2ccc(F)cc2)c(OC)c1,IC50,=,5623.0,nM,5.25,B,CHEMBL5362932,,CHEMBL5360568,CHEMBL220
CHEMBL5420040,CCOP(=O)(OCC)C(Nc1cc(C)ccc1C)c1ccc(OCc2nc3ccccc3c(=O)n2-c2ccc(F)cc2)c(OC)c1,IC50,=,6052.0,nM,5.22,B,CHEMBL5362932,,CHEMBL5360568,CHEMBL220
CHEMBL5407691,CCOP(=O)(OCC)C(Nc1c(C)cccc1C)c1ccc(OCc2nc3ccccc3c(=O)n2-c2ccc(F)cc2)c(OC)c1,IC50,=,3016.0,nM,5.52,B,CHEMBL5362932,,CHEMBL5360568,CHEMBL220
CHEMBL5402496,CCOP(=O)(OCC)C(Nc1cccc(Cl)c1Cl)c1ccc(OCc2nc3ccccc3c(=O)n2-c2ccc(F)cc2)c(OC)c1,IC50,=,2554.0,nM,5.59,B,CHEMBL5362932,,CHEMBL5360568,CHEMBL220
CHEMBL5424712,CCOP(=O)(OCC)C(Nc1nncs1)c1ccc(OCc2nc3ccccc3c(=O)n2-c2ccc(F)cc2)c(OC)c1,IC50,=,3365.0,nM,5.47,B,CHEMBL5362932,,CHEMBL5360568,CHEMBL220
CHEMBL659,COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(C)C2,IC50,=,594.0,nM,6.23,B,CHEMBL5362932,,CHEMBL5360568,CHEMBL220
CHEMBL5430903,Cc1cc(C)c(C(=O)/C=C/c2nc(C)c(C)nc2C)cc1C,IC50,=,2400.0,nM,5.62,B,CHEMBL5363199,,CHEMBL5360577,CHEMBL220
CHEMBL5396071,COc1cccc(C(c2ccc(F)cc2)N2CCN(c3cnccn3)CC2)c1O,IC50,=,710.0,nM,6.15,B,CHEMBL5363205,,CHEMBL5360577,CHEMBL220
CHEMBL5411115,Cc1ccc(C(c2ccccc2O)N2CCN(c3cnccn3)CC2)cc1,IC50,=,1090.0,nM,5.96,B,CHEMBL5363205,,CHEMBL5360577,CHEMBL220
CHEMBL5440621,CN(C)CCCN1C(=O)CSC1c1ccc(Cl)cc1.Cl,IC50,>,200000.0,nM,,B,CHEMBL5385331,Outside typical range,CHEMBL5380867,CHEMBL220
CHEMBL5397966,CN(C)CCCN1C(=O)CSC1c1cccc(Cl)c1.Cl,IC50,=,25000.0,nM,4.60,B,CHEMBL5385331,,CHEMBL5380867,CHEMBL220
CHEMBL5403260,CN(C)CCCN1C(=O)CSC1c1ccccc1Cl.Cl,IC50,=,134000.0,nM,,B,CHEMBL5385331,Outside typical range,CHEMBL5380867,CHEMBL220
CHEMBL1202929,COc1ccc(C2SCC(=O)N2CCCN(C)C)cc1.Cl,IC50,>,200000.0,nM,,B,CHEMBL5385331,Outside typical range,CHEMBL5380867,CHEMBL220
CHEMBL1202941,COc1cccc(C2SCC(=O)N2CCCN(C)C)c1.Cl,IC50,>,200000.0,nM,,B,CHEMBL5385331,Outside typical range,CHEMBL5380867,CHEMBL220
CHEMBL5419417,COc1ccccc1C1SCC(=O)N1CCCN(C)C.Cl,IC50,>,200000.0,nM,,B,CHEMBL5385331,Outside typical range,CHEMBL5380867,CHEMBL220
CHEMBL1202939,CN(C)CCCN1C(=O)CSC1c1ccc(F)cc1.Cl,IC50,>,200000.0,nM,,B,CHEMBL5385331,Outside typical range,CHEMBL5380867,CHEMBL220
CHEMBL1202933,CN(C)CCCN1C(=O)CSC1c1cccc(F)c1.Cl,IC50,=,97000.0,nM,4.01,B,CHEMBL5385331,,CHEMBL5380867,CHEMBL220
CHEMBL5404393,CN(C)CCCN1C(=O)CSC1c1ccccc1F.Cl,IC50,>,200000.0,nM,,B,CHEMBL5385331,Outside typical range,CHEMBL5380867,CHEMBL220
CHEMBL1202930,CN(C)CCCN1C(=O)CSC1c1ccncc1.Cl,IC50,>,200000.0,nM,,B,CHEMBL5385331,Outside typical range,CHEMBL5380867,CHEMBL220
CHEMBL5404712,CN(C)CCCN1C(=O)CSC1c1cccnc1.Cl,IC50,=,199000.0,nM,,B,CHEMBL5385331,Outside typical range,CHEMBL5380867,CHEMBL220
CHEMBL5409526,CN(C)CCCN1C(=O)CSC1c1ccccn1.Cl,IC50,>,200000.0,nM,,B,CHEMBL5385331,Outside typical range,CHEMBL5380867,CHEMBL220
CHEMBL5421973,CN(C)CCCN1C(=O)CSC1c1ccc(Cl)cc1Cl.Cl,IC50,=,31000.0,nM,4.51,B,CHEMBL5385331,,CHEMBL5380867,CHEMBL220
CHEMBL5416845,CN(C)CCCN1C(=O)CSC1c1ccc(F)cc1F.Cl,IC50,=,95000.0,nM,4.02,B,CHEMBL5385331,,CHEMBL5380867,CHEMBL220
CHEMBL5427383,CN(C)CCCN1C(=O)CSC1c1ccc(F)cc1Cl.Cl,IC50,=,81000.0,nM,4.09,B,CHEMBL5385331,,CHEMBL5380867,CHEMBL220
CHEMBL5424185,CN(C)CCCN1C(=O)CSC1c1cccc(F)c1F.Cl,IC50,=,7200.0,nM,5.14,B,CHEMBL5385331,,CHEMBL5380867,CHEMBL220
CHEMBL5401085,CN(C)CCCN1C(=O)CSC1c1cccc(Cl)c1Cl.Cl,IC50,=,4400.0,nM,5.36,B,CHEMBL5385331,,CHEMBL5380867,CHEMBL220
CHEMBL5405571,CN(C)CCCN1C(=O)CSC1c1ccc2c(c1)OCO2.Cl,IC50,=,105000.0,nM,,B,CHEMBL5385331,Outside typical range,CHEMBL5380867,CHEMBL220
CHEMBL5419436,CN(C)CCCN1C(=O)CSC1c1cccc2ccccc12.Cl,IC50,=,177000.0,nM,,B,CHEMBL5385331,Outside typical range,CHEMBL5380867,CHEMBL220
CHEMBL5401005,CC(C)NCCN1C(=O)CSC1c1ccc(Cl)cc1Cl.Cl,IC50,>,200000.0,nM,,B,CHEMBL5385331,Outside typical range,CHEMBL5380867,CHEMBL220
CHEMBL5415881,Cl.O=C1CSC(c2ccc(Cl)cc2Cl)N1CCNC1CC1,IC50,>,200000.0,nM,,B,CHEMBL5385331,Outside typical range,CHEMBL5380867,CHEMBL220
CHEMBL5413217,CNCCCN1C(=O)CSC1c1ccc(Cl)cc1Cl.Cl,IC50,=,49000.0,nM,4.31,B,CHEMBL5385331,,CHEMBL5380867,CHEMBL220
CHEMBL5409029,CNCCN1C(=O)CSC1c1ccc(Cl)cc1Cl.Cl,IC50,>,200000.0,nM,,B,CHEMBL5385331,Outside typical range,CHEMBL5380867,CHEMBL220
CHEMBL5440621,CN(C)CCCN1C(=O)CSC1c1ccc(Cl)cc1.Cl,IC50,=,199526.23,nM,,B,CHEMBL5385331,Outside typical range,CHEMBL5380867,CHEMBL220
CHEMBL5403260,CN(C)CCCN1C(=O)CSC1c1ccccc1Cl.Cl,IC50,=,125892.54,nM,,B,CHEMBL5385331,Outside typical range,CHEMBL5380867,CHEMBL220
CHEMBL1202939,CN(C)CCCN1C(=O)CSC1c1ccc(F)cc1.Cl,IC50,=,251188.64,nM,,B,CHEMBL5385331,Outside typical range,CHEMBL5380867,CHEMBL220
CHEMBL5404393,CN(C)CCCN1C(=O)CSC1c1ccccc1F.Cl,IC50,=,316227.77,nM,,B,CHEMBL5385331,Outside typical range,CHEMBL5380867,CHEMBL220
CHEMBL5421973,CN(C)CCCN1C(=O)CSC1c1ccc(Cl)cc1Cl.Cl,IC50,=,31622.78,nM,4.50,B,CHEMBL5385331,,CHEMBL5380867,CHEMBL220
CHEMBL5416845,CN(C)CCCN1C(=O)CSC1c1ccc(F)cc1F.Cl,IC50,=,100000.0,nM,4.00,B,CHEMBL5385331,,CHEMBL5380867,CHEMBL220
CHEMBL5424185,CN(C)CCCN1C(=O)CSC1c1cccc(F)c1F.Cl,IC50,=,7943.28,nM,5.10,B,CHEMBL5385331,,CHEMBL5380867,CHEMBL220
CHEMBL5401085,CN(C)CCCN1C(=O)CSC1c1cccc(Cl)c1Cl.Cl,IC50,=,3981.07,nM,5.40,B,CHEMBL5385331,,CHEMBL5380867,CHEMBL220
CHEMBL5414074,COc1cc(O)c(C(=O)Nc2nc(C(=O)NCCN(C(C)C)C(C)C)cs2)cc1OC.Cl,IC50,=,1790.0,nM,5.75,B,CHEMBL5387529,,CHEMBL5385871,CHEMBL220
CHEMBL451635,O/N=C/c1cc[n+](COC[n+]2ccc(/C=N/O)cc2)cc1,IC50,>,1000000.0,nM,,T,CHEMBL5389853,Outside typical range,CHEMBL5385960,CHEMBL220
CHEMBL32778,O/N=C/c1cc[n+](CCC[n+]2ccc(/C=N/O)cc2)cc1,IC50,=,639300.0,nM,,T,CHEMBL5389853,Outside typical range,CHEMBL5385960,CHEMBL220
CHEMBL5414292,O/N=C/c1cc[n+](COC[n+]2ccccc2/C=N/O)cc1,IC50,>,1000000.0,nM,,T,CHEMBL5389853,Outside typical range,CHEMBL5385960,CHEMBL220
CHEMBL4749209,Cc1cc(/C=N/O)c(O)c(CN2CCN(c3ccncc3)CC2)c1,IC50,=,445900.0,nM,,T,CHEMBL5389853,Outside typical range,CHEMBL5385960,CHEMBL220
CHEMBL4758307,O/N=C/c1cc(Cl)cc(CN2CCN(c3ccncc3)CC2)c1O,IC50,=,256100.0,nM,,T,CHEMBL5389853,Outside typical range,CHEMBL5385960,CHEMBL220
CHEMBL5437711,O/N=C/c1cc(Br)cc(CN2CCN(c3ccncc3)CC2)c1O,IC50,=,127600.0,nM,,T,CHEMBL5389853,Outside typical range,CHEMBL5385960,CHEMBL220
CHEMBL5402460,O/N=C/c1cc(F)cc(CN2CCN(c3ccncc3)CC2)c1O,IC50,=,234700.0,nM,,T,CHEMBL5389853,Outside typical range,CHEMBL5385960,CHEMBL220
CHEMBL5398991,Cc1cc(/C=N/O)c(O)c(CN2CCN(c3ccccn3)CC2)c1,IC50,=,182000.0,nM,,T,CHEMBL5389853,Outside typical range,CHEMBL5385960,CHEMBL220
CHEMBL5406473,O/N=C/c1cc(Cl)cc(CN2CCN(c3ccccn3)CC2)c1O,IC50,=,209400.0,nM,,T,CHEMBL5389853,Outside typical range,CHEMBL5385960,CHEMBL220
CHEMBL5429752,Cc1cc(/C=N/O)c(O)c(CN2CCC(c3ccncc3)CC2)c1,IC50,=,349800.0,nM,,T,CHEMBL5389853,Outside typical range,CHEMBL5385960,CHEMBL220
CHEMBL5401627,O/N=C/c1cc(Cl)cc(CN2CCC(c3ccncc3)CC2)c1O,IC50,=,261400.0,nM,,T,CHEMBL5389853,Outside typical range,CHEMBL5385960,CHEMBL220
CHEMBL5411628,Cc1cc(/C=N/O)c(O)c(CN2CCN(c3ccc([N+](=O)[O-])cc3)CC2)c1,IC50,=,109300.0,nM,,T,CHEMBL5389853,Outside typical range,CHEMBL5385960,CHEMBL220
CHEMBL5429288,O=[N+]([O-])c1ccc(N2CCN(Cc3cc(Cl)cc(/C=N/O)c3O)CC2)cc1,IC50,=,210800.0,nM,,T,CHEMBL5389853,Outside typical range,CHEMBL5385960,CHEMBL220
CHEMBL5427748,O=[N+]([O-])c1ccc(N2CCN(Cc3cc(Br)cc(/C=N/O)c3O)CC2)cc1,IC50,=,184100.0,nM,,T,CHEMBL5389853,Outside typical range,CHEMBL5385960,CHEMBL220
CHEMBL5424094,Cc1cc(/C=N/O)c(O)c(CN2CCN(c3ccc([N+](=O)[O-])cc3Cl)CC2)c1,IC50,=,231200.0,nM,,T,CHEMBL5389853,Outside typical range,CHEMBL5385960,CHEMBL220
CHEMBL5428301,O=[N+]([O-])c1ccc(N2CCN(Cc3cc(Cl)cc(/C=N/O)c3O)CC2)c(Cl)c1,IC50,=,227600.0,nM,,T,CHEMBL5389853,Outside typical range,CHEMBL5385960,CHEMBL220
CHEMBL5406363,Cc1cc(/C=N/O)c(O)c(CN2CCN(c3ccc(F)cc3)CC2)c1,IC50,=,321500.0,nM,,T,CHEMBL5389853,Outside typical range,CHEMBL5385960,CHEMBL220
