molecule_chembl_id,canonical_smiles,standard_type,standard_relation,standard_value,standard_units,pchembl_value,activity_comment,assay_type,document_chembl_id,target_chembl_id
CHEMBL3264714,CN(C)C(=O)COc1ccc(-c2csc3nc(=O)c(Cc4ccccc4)nn23)cc1,Inhibition,=,62.05,%,,,B,CHEMBL3259587,CHEMBL220
CHEMBL3264715,O=c1nc2scc(-c3ccc(OCCN4CCCCC4)cc3)n2nc1Cc1ccccc1,Inhibition,=,68.74,%,,,B,CHEMBL3259587,CHEMBL220
CHEMBL3264716,COc1ccc(Cc2nn3c(-c4ccc(OCC(=O)N(C)C)cc4)csc3nc2=O)cc1,Inhibition,=,79.36,%,,,B,CHEMBL3259587,CHEMBL220
CHEMBL3264717,CCN(CC)CCOc1ccc(-c2csc3nc(=O)c(Cc4ccc(OC)cc4)nn23)cc1,Inhibition,=,50.95,%,,,B,CHEMBL3259587,CHEMBL220
CHEMBL3264718,COc1ccc(Cc2nn3c(-c4ccc(OCCN5CCCCC5)cc4)csc3nc2=O)cc1,Inhibition,=,54.67,%,,,B,CHEMBL3259587,CHEMBL220
CHEMBL395280,C/C=C1\[C@H]2C=C(C)C[C@]1(N)c1ccc(=O)[nH]c1C2,Inhibition,=,100.0,%,,,B,CHEMBL3259587,CHEMBL220
CHEMBL40275,O=C1c2cccc(O)c2C(=O)c2c(O)cc(CO)cc21,Inhibition,=,70.0,%,,,B,CHEMBL3352582,CHEMBL220
CHEMBL40275,O=C1c2cccc(O)c2C(=O)c2c(O)cc(CO)cc21,Inhibition,,,%,,Dose-dependent effect,B,CHEMBL3352582,CHEMBL220
CHEMBL2181432,COc1cc2c(cc1OC)C(c1ccccc1)N(CCCCCc1ccc(O)c(/C=N/O)n1)CC2,Inhibition,=,51.0,%,,,B,CHEMBL3352540,CHEMBL220
CHEMBL3360480,COc1cc2c(cc1OC)CN(CCCn1ccnc1/C=N/O)CC2,Inhibition,<,40.0,%,,,B,CHEMBL3352540,CHEMBL220
CHEMBL3360481,COc1cc2c(cc1OC)CN(CCCCn1ccnc1/C=N/O)CC2,Inhibition,<,40.0,%,,,B,CHEMBL3352540,CHEMBL220
CHEMBL3360482,COc1cc2c(cc1OC)CN(CCCCCn1ccnc1/C=N/O)CC2,Inhibition,<,40.0,%,,,B,CHEMBL3352540,CHEMBL220
CHEMBL3360483,COc1cc2c(cc1OC)CN(CCCCCCn1ccnc1/C=N/O)CC2,Inhibition,<,40.0,%,,,B,CHEMBL3352540,CHEMBL220
CHEMBL3360484,COc1cc2c(cc1OC)C(c1ccccc1)N(CCCn1ccnc1/C=N/O)CC2,Inhibition,<,40.0,%,,,B,CHEMBL3352540,CHEMBL220
CHEMBL3360485,COc1cc2c(cc1OC)C(c1ccccc1)N(CCCCn1ccnc1/C=N/O)CC2,Inhibition,<,40.0,%,,,B,CHEMBL3352540,CHEMBL220
CHEMBL3360486,COc1cc2c(cc1OC)C(c1ccccc1)N(CCCCCn1ccnc1/C=N/O)CC2,Inhibition,=,36.0,%,,,B,CHEMBL3352540,CHEMBL220
CHEMBL3360487,COc1cc2c(cc1OC)C(c1ccccc1)N(CCCCCCn1ccnc1/C=N/O)CC2,Inhibition,=,47.0,%,,,B,CHEMBL3352540,CHEMBL220
CHEMBL3361269,O=S(=O)(CCCN1CCC(Cc2ccccc2)CC1)NCCNc1cccc2ccccc12,Inhibition,>,40.0,%,,,B,CHEMBL3352170,CHEMBL220
CHEMBL3361270,O=S(=O)(CCCN1CCN(Cc2ccccc2)CC1)NCCNc1cccc2ccccc12,Inhibition,=,88.0,%,,,B,CHEMBL3352170,CHEMBL220
CHEMBL3361277,Cl.O=S(=O)(CCCNCCNc1cccc2ccccc12)NCCNc1cccc2ccccc12,Inhibition,>,40.0,%,,,B,CHEMBL3352170,CHEMBL220
CHEMBL3361279,O=C(NCCCCNC(=O)c1ccc2ccccc2c1)c1ccc2ccccc2c1,Inhibition,,,%,,ND(Insoluble),B,CHEMBL3352170,CHEMBL220
CHEMBL659,COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(C)C2,Inhibition,=,54.0,%,,,B,CHEMBL3352170,CHEMBL220
CHEMBL3323390,CC(C)c1ccc(NC(=O)Oc2ccc3c(c2)C(=O)N2CCCN=C2N3C)cc1,Inhibition,,,%,,,B,CHEMBL3351595,CHEMBL220
CHEMBL3323390,CC(C)c1ccc(NC(=O)Oc2ccc3c(c2)C(=O)N2CCCN=C2N3C)cc1,Inhibition,,,%,,,B,CHEMBL3351595,CHEMBL220
CHEMBL3323052,O=c1c2cc(OCCCC3CCCCC3)ccc2nc2n1Cc1ccccc1-2,Inhibition,=,35.0,%,,,B,CHEMBL3352376,CHEMBL220
CHEMBL3315353,COC(=O)c1ccccc1NC(=O)[C@H](CC[S+](C)[O-])NC(=O)c1cnc2c(n1)c(=O)n(C)c(=O)n2C,Inhibition,,,%,,,B,CHEMBL3351960,CHEMBL220
CHEMBL3315354,COC(=O)c1ccccc1NC(=O)[C@H](CCSC)NC(=O)c1cnc2c(n1)c(=O)n(C)c(=O)n2C,Inhibition,,,%,,,B,CHEMBL3351960,CHEMBL220
CHEMBL3315355,COC(=O)c1ccccc1NC(=O)[C@H](CCS(C)(=O)=O)NC(=O)c1cnc2c(n1)c(=O)n(C)c(=O)n2C,Inhibition,,,%,,,B,CHEMBL3351960,CHEMBL220
CHEMBL3315356,C[C@H](NC(=O)c1cnc2c(n1)c(=O)n(C)c(=O)n2C)C(=O)Nc1ccccc1C(N)=O,Inhibition,,,%,,,B,CHEMBL3351960,CHEMBL220
CHEMBL3310802,CCOC(=O)N1CCC(CN2CCC3(CC2)CN(C(=O)N(C)C)c2ncccc23)CC1.O=C(O)/C=C/C(=O)O,Inhibition,=,5.0,%,,,B,CHEMBL3351422,CHEMBL220
CHEMBL25948,CCCCC/C=C/C(=O)CCc1ccc(O)c(OC)c1,Inhibition,=,28.0,%,,,B,CHEMBL3352812,CHEMBL220
CHEMBL3343705,COc1cc2c(cc1OCCN1CCCCC1)C(=O)/C(=C/c1ccc(N(C)C)cc1)C2,Inhibition,,,%,,,B,CHEMBL3351729,CHEMBL220
CHEMBL3343706,COc1cc2c(cc1OCCCN1CCCCC1)C(=O)/C(=C/c1ccc(N(C)C)cc1)C2,Inhibition,,,%,,,B,CHEMBL3351729,CHEMBL220
CHEMBL3343707,COc1cc2c(cc1OCCCCCN1CCCCC1)C(=O)/C(=C/c1ccc(N(C)C)cc1)C2,Inhibition,,,%,,,B,CHEMBL3351729,CHEMBL220
CHEMBL3343708,CCN(CC)c1ccc(/C=C2\Cc3cc(OC)c(OCCN4CCCCC4)cc3C2=O)cc1,Inhibition,,,%,,,B,CHEMBL3351729,CHEMBL220
CHEMBL3343709,CCN(CC)c1ccc(/C=C2\Cc3cc(OC)c(OCCCN4CCCCC4)cc3C2=O)cc1,Inhibition,,,%,,,B,CHEMBL3351729,CHEMBL220
CHEMBL3343710,CCN(CC)c1ccc(/C=C2\Cc3cc(OC)c(OCCCCCN4CCCCC4)cc3C2=O)cc1,Inhibition,,,%,,,B,CHEMBL3351729,CHEMBL220
CHEMBL3343711,CNc1ccc(/C=C2\Cc3cc(OC)c(OCCN4CCCCC4)cc3C2=O)cc1,Inhibition,,,%,,,B,CHEMBL3351729,CHEMBL220
CHEMBL3343712,CCN(C)c1ccc(/C=C2\Cc3cc(OC)c(OCCN4CCCCC4)cc3C2=O)cc1,Inhibition,,,%,,,B,CHEMBL3351729,CHEMBL220
CHEMBL3343713,CCCN(C)c1ccc(/C=C2\Cc3cc(OC)c(OCCN4CCCCC4)cc3C2=O)cc1,Inhibition,,,%,,,B,CHEMBL3351729,CHEMBL220
CHEMBL3343714,CCCN(CCC)c1ccc(/C=C2\Cc3cc(OC)c(OCCN4CCCCC4)cc3C2=O)cc1,Inhibition,,,%,,,B,CHEMBL3351729,CHEMBL220
CHEMBL3343715,COc1cc2c(cc1OCCNC1CCCCC1)C(=O)/C(=C/c1ccc(N(C)C)cc1)C2,Inhibition,,,%,,,B,CHEMBL3351729,CHEMBL220
CHEMBL3343716,COc1cc2c(cc1OCCCNC1CCCCC1)C(=O)/C(=C/c1ccc(N(C)C)cc1)C2,Inhibition,,,%,,,B,CHEMBL3351729,CHEMBL220
CHEMBL3343717,COc1cc2c(cc1OCCCCNC1CCCCC1)C(=O)/C(=C/c1ccc(N(C)C)cc1)C2,Inhibition,,,%,,,B,CHEMBL3351729,CHEMBL220
CHEMBL3343718,COc1ccc(/C=C2\Cc3cc(OC)c(OCCN4CCCCC4)cc3C2=O)cc1,Inhibition,,,%,,,B,CHEMBL3351729,CHEMBL220
CHEMBL502,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,Inhibition,,,%,,,B,CHEMBL3351729,CHEMBL220
CHEMBL95,Nc1c2c(nc3ccccc13)CCCC2,Inhibition,,,%,,,B,CHEMBL3351729,CHEMBL220
CHEMBL3393676,O[C@@H]1[C@@H](O)[C@@H](Cc2cn(Cc3cc(OCc4ccccc4)cc(OCc4ccccc4)c3)nn2)NC[C@H]1O,Inhibition,<,50.0,%,,,B,CHEMBL3392959,CHEMBL220
CHEMBL3393677,O[C@@H]1[C@@H](OCc2ccccc2)[C@@H](Cc2cn(Cc3ccccc3)nn2)NC[C@H]1O,Inhibition,<,50.0,%,,,B,CHEMBL3392959,CHEMBL220
CHEMBL3393678,O[C@@H]1[C@@H](O)[C@@H](Cc2cn(CCC(c3ccccc3)c3ccccc3)nn2)NC[C@H]1O,Inhibition,<,50.0,%,,,B,CHEMBL3392959,CHEMBL220
CHEMBL3393679,C=CC[C@H]1NC[C@@H](O)[C@H](OCc2ccccc2)[C@H]1O,Inhibition,<,50.0,%,,,B,CHEMBL3392959,CHEMBL220
CHEMBL3393680,C=CC[C@@H]1[C@H](O)[C@@H](O)[C@H](O)CN1CCCCCCCC,Inhibition,<,50.0,%,,,B,CHEMBL3392959,CHEMBL220
CHEMBL3393681,CCC[C@@H]1NC[C@@H](O)[C@H](O)[C@H]1O,Inhibition,<,50.0,%,,,B,CHEMBL3392959,CHEMBL220
CHEMBL1090540,CCCCCC[C@H]1NC[C@@H](O)[C@H](O)[C@H]1O,Inhibition,,,%,,,B,CHEMBL3392959,CHEMBL220
CHEMBL3393682,CCCCCCO[C@H]1CNC[C@@H](O)[C@@H]1O,Inhibition,,,%,,,B,CHEMBL3392959,CHEMBL220
CHEMBL3393683,CCCCCCCCO[C@H]1[C@H](O)[C@@H](O)CN(CCCCCCCC)[C@@H]1CO,Inhibition,,,%,,,B,CHEMBL3392959,CHEMBL220
CHEMBL3393684,CCCCCCCCO[C@H]1CN(CCCCCCCC)[C@H](CO)[C@H](O)[C@@H]1O,Inhibition,,,%,,,B,CHEMBL3392959,CHEMBL220
CHEMBL1089194,CCCCCC[C@H]1N[C@@H](CO)[C@@H](O)[C@H](O)[C@H]1O,Inhibition,,,%,,,B,CHEMBL3392959,CHEMBL220
CHEMBL1091214,CCCCCCCCC[C@H]1NC[C@@H](O)[C@H](O)[C@H]1O,Inhibition,,,%,,,B,CHEMBL3392959,CHEMBL220
CHEMBL3393685,C#CC[C@H]1NC[C@@H](O)[C@H](O)[C@H]1OCc1ccccc1,Inhibition,,,%,,,B,CHEMBL3392959,CHEMBL220
CHEMBL3393686,C=CC[C@H]1NC[C@@H](O)[C@H](O)[C@H]1O,Inhibition,,,%,,,B,CHEMBL3392959,CHEMBL220
CHEMBL3393687,O[C@@H]1[C@@H](O)[C@@H](Cc2cn(Cc3ccccc3)nn2)NC[C@H]1O,Inhibition,,,%,,,B,CHEMBL3392959,CHEMBL220
CHEMBL3393688,CCCCCCCCCCn1cc(C[C@H]2NC[C@@H](O)[C@H](O)[C@H]2O)nn1,Inhibition,,,%,,,B,CHEMBL3392959,CHEMBL220
CHEMBL3393689,CCCCN1C[C@@H](O)[C@H](O)[C@@H](O)[C@H]1CCC,Inhibition,,,%,,,B,CHEMBL3392959,CHEMBL220
CHEMBL3393690,CCCCCCCCN1C[C@@H](O)[C@H](O)[C@@H](O)[C@H]1CCC,Inhibition,,,%,,,B,CHEMBL3392959,CHEMBL220
CHEMBL3393691,CCCc1cn(CCCCCCN2C[C@H](O)[C@@H](O)[C@H](O)[C@H]2CO)nn1,Inhibition,,,%,,,B,CHEMBL3392959,CHEMBL220
CHEMBL3393067,C[Si](C)(C)CCCn1cc(C[C@H]2NC[C@@H](O)[C@H](O)[C@H]2O)nn1,Inhibition,,,%,,,B,CHEMBL3392959,CHEMBL220
CHEMBL3402706,CN(CCCCN1C(=O)c2ccccc2C1=O)Cc1ccccc1.Cl,Inhibition,<,50.0,%,,,B,CHEMBL3400003,CHEMBL220
CHEMBL3402711,CN(CCCCN1C(=O)c2ccccc2C1=O)Cc1ccccc1F.Cl,Inhibition,<,50.0,%,,,B,CHEMBL3400003,CHEMBL220
CHEMBL3402716,CN(CCCCN1C(=O)c2ccccc2C1=O)Cc1cccc(Cl)c1.Cl,Inhibition,<,50.0,%,,,B,CHEMBL3400003,CHEMBL220
CHEMBL3402721,Cl.O=C1c2ccccc2C(=O)N1Cc1ccc(CNCc2ccccc2)cc1,Inhibition,<,50.0,%,,,B,CHEMBL3400003,CHEMBL220
CHEMBL3402722,Cl.O=C1c2ccccc2C(=O)N1Cc1ccc(CNCc2ccccc2F)cc1,Inhibition,<,50.0,%,,,B,CHEMBL3400003,CHEMBL220
CHEMBL3402723,Cl.O=C1c2ccccc2C(=O)N1Cc1ccc(CNCc2cccc(Cl)c2)cc1,Inhibition,<,50.0,%,,,B,CHEMBL3400003,CHEMBL220
CHEMBL3407589,C#CCN(C)Cc1cc2cc(OCc3ccc(OC)c4ncccc34)ccc2[nH]1,Inhibition,,,%,,,B,CHEMBL3407435,CHEMBL220
CHEMBL3407590,C#CCN(C)Cc1cc2cc(OCc3ccc(OC(=O)N(C)C)c4ncccc34)ccc2n1C,Inhibition,,,%,,,B,CHEMBL3407435,CHEMBL220
CHEMBL3417005,CO/N=C(\CCC1CCN(CC2CCCCC2)CC1)c1cc(Cl)c(N)cc1OC,Inhibition,=,33.0,%,,,B,CHEMBL3414476,CHEMBL220
CHEMBL3417007,COc1cc(N)c(Cl)cc1C(=O)NCC1CCN(CC2CCCCC2)CC1,Inhibition,=,45.0,%,,,B,CHEMBL3414476,CHEMBL220
CHEMBL3415557,O=C1c2ccccc2C(=O)N1CCCCNCc1ccccc1,Inhibition,<,50.0,%,,,B,CHEMBL3414441,CHEMBL220
CHEMBL3415562,O=C1c2ccccc2C(=O)N1CCCCNCc1ccccc1F,Inhibition,<,50.0,%,,,B,CHEMBL3414441,CHEMBL220
CHEMBL3415567,O=C1c2ccccc2C(=O)N1CCCCNCc1ccc(F)cc1,Inhibition,<,50.0,%,,,B,CHEMBL3414441,CHEMBL220
CHEMBL3415571,O=C1c2ccccc2C(=O)N1CCCCCCCCNCc1ccc(F)cc1,Inhibition,<,50.0,%,,,B,CHEMBL3414441,CHEMBL220
CHEMBL3415572,O=C1c2ccccc2C(=O)N1CCCCNCc1ccc(F)cc1F,Inhibition,<,50.0,%,,,B,CHEMBL3414441,CHEMBL220
CHEMBL3415577,O=C1c2ccccc2C(=O)N1CCCCNCc1cccc(Cl)c1,Inhibition,<,50.0,%,,,B,CHEMBL3414441,CHEMBL220
CHEMBL3577511,CCN(CCCCOc1ccc(-c2cc(=O)c3c(OC)c(OC)c(OC)cc3o2)cc1)Cc1ccccc1OC,Inhibition,=,37.0,%,,,B,CHEMBL3576829,CHEMBL220
CHEMBL3577522,CCN(CCCCOc1ccc(-c2cc(=O)c3c(O)c(OC)c(OC)cc3o2)cc1)Cc1ccccc1OC,Inhibition,=,62.2,%,,,B,CHEMBL3576829,CHEMBL220
CHEMBL502,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,Inhibition,=,18.8,%,,,B,CHEMBL3576829,CHEMBL220
CHEMBL3581582,CC(C)=CC[C@H]1C[C@@]2(CC=C(C)C)C(=O)O[C@@](CC=C(C)C)(C(=O)[C@H]3C(C(C)C)=C(C=O)C[C@]13C)C2=O,Inhibition,=,-100.0,%,,,B,CHEMBL3580622,CHEMBL220
CHEMBL3581581,CC(C)=CCC[C@]1(C)[C@@H](CC=C(C)C)C[C@@]2(CC=C(C)C)C(=O)O[C@@](CC=C(C)C)(C(=O)[C@H]1C(=O)c1ccccc1)C2=O,Inhibition,=,-100.0,%,,,B,CHEMBL3580622,CHEMBL220
CHEMBL3581571,CC(C)=CC[C@H]1C[C@@]2(CC=C(C)C)C(=O)O[C@](CC=C(C)C)(C2=O)C(=O)[C@]23C(=O)c4ccccc4C(C)(C)[C@H]2CC[C@]13C,Inhibition,=,-100.0,%,,,B,CHEMBL3580622,CHEMBL220
CHEMBL3581570,CCC(C)C1=C(C=O)C[C@]2(C)[C@@H](CC=C(C)C)C[C@@]3(CC=C(C)C)C(=O)O[C@@](CC=C(C)C)(C(=O)[C@@H]12)C3=O,Inhibition,=,-100.0,%,,,B,CHEMBL3580622,CHEMBL220
CHEMBL3581569,CC(C)=CCC[C@]1(C)[C@@H](CC=C(C)C)C[C@@]2(CC=C(C)C)C(=O)O[C@@](CC=C(C)C)(C(=O)[C@H]1C(=O)C(C)C)C2=O,Inhibition,=,-100.0,%,,,B,CHEMBL3580622,CHEMBL220
CHEMBL3586199,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@@]3(C)C[C@@]4(O)CC[C@H]5C(C)(C)[C@@H](OC(C)=O)CC[C@]5(C)[C@H]4CC[C@@H]32)C1(C)C,Inhibition,,,%,,,B,CHEMBL3585347,CHEMBL220
CHEMBL3586200,C[C@@]12CC[C@@H]3[C@](C)(CC[C@H](OC(=O)CCc4ccc(O)cc4)[C@]3(C)C(=O)O)[C@H]1CC[C@H]1C(=CC[C@@H]3[C@]1(C)CC[C@@H](O)[C@]3(C)CO)C2,Inhibition,,,%,,,B,CHEMBL3585347,CHEMBL220
CHEMBL3586207,CCCC[C@@H](O)/C=C/C=C/C(=O)O,Inhibition,,,%,,,B,CHEMBL3585347,CHEMBL220
CHEMBL3597557,CN(Cc1ccccc1)Cc1ccc(/C=C2\CCc3cc(OCCCCCN4CCN(C(c5ccc(F)cc5)c5ccc(F)cc5)CC4)ccc3C2=O)cc1,Inhibition,,,%,,,B,CHEMBL3596160,CHEMBL220
CHEMBL3597555,CN(Cc1ccccc1)Cc1ccc(/C=C2\Cc3ccc(OCCCCCN4CCC(=C(c5ccc(F)cc5)c5ccc(F)cc5)CC4)cc3C2=O)cc1,Inhibition,,,%,,,B,CHEMBL3596160,CHEMBL220
CHEMBL3597554,CN(Cc1ccccc1)Cc1ccc(/C=C2\Cc3ccc(OCCCCCN4CCN(C(c5ccc(F)cc5)c5ccc(F)cc5)CC4)cc3C2=O)cc1,Inhibition,,,%,,,B,CHEMBL3596160,CHEMBL220
CHEMBL3597553,CN(Cc1ccccc1)Cc1ccc(/C=C2\Cc3ccc(OCCCCCN4CCN(Cc5ccc(F)cc5)CC4)cc3C2=O)cc1,Inhibition,,,%,,,B,CHEMBL3596160,CHEMBL220
CHEMBL3597552,CN(Cc1ccccc1)Cc1ccc(/C=C2\Cc3ccc(OCCCCCN4CCN(OC(=O)C(C)(C)C)CC4)cc3C2=O)cc1,Inhibition,,,%,,,B,CHEMBL3596160,CHEMBL220
CHEMBL3597551,CN(Cc1ccccc1)Cc1ccc(/C=C2\Cc3ccc(OCCCCCN4CCC(n5c(=O)[nH]c6ccccc65)CC4)cc3C2=O)cc1,Inhibition,,,%,,,B,CHEMBL3596160,CHEMBL220
CHEMBL3597550,CCOC(=O)C1(c2ccccc2)CCN(CCCCCOc2ccc3c(c2)C(=O)/C(=C/c2ccc(CN(C)Cc4ccccc4)cc2)C3)CC1,Inhibition,,,%,,,B,CHEMBL3596160,CHEMBL220
CHEMBL3597549,CN(Cc1ccccc1)Cc1ccc(/C=C2\Cc3ccc(OCCCCCN4CCN(c5ccccc5)CC4)cc3C2=O)cc1,Inhibition,,,%,,,B,CHEMBL3596160,CHEMBL220
CHEMBL3115074,C[C@H](NC(=O)[C@H]1CCCCN1CCOc1ccccc1)c1ccc(C(=O)O)cc1.Cl,Inhibition,=,-8.0,%,,,B,CHEMBL3600314,CHEMBL220
CHEMBL3605424,CN(C)CCC[C@@]1(c2ccc(F)cc2)OCc2cc(-c3nnc(-c4ccccc4F)[nH]3)ccc21,Inhibition,=,62.12,%,,,B,CHEMBL3603773,CHEMBL220
CHEMBL3605313,CN(C)CCC[C@@]1(c2ccc(F)cc2)OCc2cc(-c3nnc(-c4cccc(O)c4)[nH]3)ccc21,Inhibition,=,39.27,%,,,B,CHEMBL3603773,CHEMBL220
CHEMBL94,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C,Inhibition,=,91.27,%,,,B,CHEMBL3603773,CHEMBL220
CHEMBL3605437,CN(C)CCC[C@@]1(c2ccc(F)cc2)OCc2cc(-c3nnc(-c4ccc(-c5nnn[nH]5)cc4)[nH]3)ccc21,Inhibition,=,70.58,%,,,B,CHEMBL3603773,CHEMBL220
CHEMBL3605436,COc1cc(-c2nnc(-c3ccc4c(c3)CO[C@@]4(CCCN(C)C)c3ccc(F)cc3)[nH]2)ccc1O,Inhibition,=,34.78,%,,,B,CHEMBL3603773,CHEMBL220
CHEMBL3605435,COc1ccc(-c2nnc(-c3ccc4c(c3)CO[C@@]4(CCCN(C)C)c3ccc(F)cc3)[nH]2)cc1,Inhibition,=,10.35,%,,,B,CHEMBL3603773,CHEMBL220
CHEMBL3605434,COc1cccc(-c2nnc(-c3ccc4c(c3)CO[C@@]4(CCCN(C)C)c3ccc(F)cc3)[nH]2)c1,Inhibition,=,89.65,%,,,B,CHEMBL3603773,CHEMBL220
CHEMBL3605433,COc1ccccc1-c1nnc(-c2ccc3c(c2)CO[C@@]3(CCCN(C)C)c2ccc(F)cc2)[nH]1,Inhibition,=,80.44,%,,,B,CHEMBL3603773,CHEMBL220
CHEMBL3605432,CN(C)CCC[C@@]1(c2ccc(F)cc2)OCc2cc(-c3nnc(-c4ccc(I)cc4)[nH]3)ccc21,Inhibition,=,30.51,%,,,B,CHEMBL3603773,CHEMBL220
CHEMBL3605431,CN(C)CCC[C@@]1(c2ccc(F)cc2)OCc2cc(-c3nnc(-c4cccc(I)c4)[nH]3)ccc21,Inhibition,=,25.06,%,,,B,CHEMBL3603773,CHEMBL220
CHEMBL3605430,CN(C)CCC[C@@]1(c2ccc(F)cc2)OCc2cc(-c3nnc(-c4ccccc4I)[nH]3)ccc21,Inhibition,=,72.34,%,,,B,CHEMBL3603773,CHEMBL220
CHEMBL3605429,CN(C)CCC[C@@]1(c2ccc(F)cc2)OCc2cc(-c3nnc(-c4ccc(Br)cc4)[nH]3)ccc21,Inhibition,=,15.63,%,,,B,CHEMBL3603773,CHEMBL220
CHEMBL3605428,CN(C)CCC[C@@]1(c2ccc(F)cc2)OCc2cc(-c3nnc(-c4cccc(Br)c4)[nH]3)ccc21,Inhibition,=,37.91,%,,,B,CHEMBL3603773,CHEMBL220
CHEMBL3605427,CN(C)CCC[C@@]1(c2ccc(F)cc2)OCc2cc(-c3nnc(-c4ccccc4Br)[nH]3)ccc21,Inhibition,=,19.43,%,,,B,CHEMBL3603773,CHEMBL220
CHEMBL3605426,CN(C)CCC[C@@]1(c2ccc(F)cc2)OCc2cc(-c3nnc(-c4ccc(F)cc4)[nH]3)ccc21,Inhibition,=,71.55,%,,,B,CHEMBL3603773,CHEMBL220
CHEMBL3605425,CN(C)CCC[C@@]1(c2ccc(F)cc2)OCc2cc(-c3nnc(-c4cccc(F)c4)[nH]3)ccc21,Inhibition,=,32.18,%,,,B,CHEMBL3603773,CHEMBL220
CHEMBL3605423,CN(C)CCC[C@@]1(c2ccc(F)cc2)OCc2cc(-c3nnc(-c4ccc(Cl)cc4)[nH]3)ccc21,Inhibition,=,91.61,%,,,B,CHEMBL3603773,CHEMBL220
CHEMBL3605422,CN(C)CCC[C@@]1(c2ccc(F)cc2)OCc2cc(-c3nnc(-c4cccc(Cl)c4)[nH]3)ccc21,Inhibition,=,57.41,%,,,B,CHEMBL3603773,CHEMBL220
CHEMBL3605421,CN(C)CCC[C@@]1(c2ccc(F)cc2)OCc2cc(-c3nnc(-c4ccccc4Cl)[nH]3)ccc21,Inhibition,=,19.46,%,,,B,CHEMBL3603773,CHEMBL220
CHEMBL3605420,Cc1ccc(-c2nnc(-c3ccc4c(c3)CO[C@@]4(CCCN(C)C)c3ccc(F)cc3)[nH]2)cc1,Inhibition,=,16.01,%,,,B,CHEMBL3603773,CHEMBL220
CHEMBL3605419,Cc1cccc(-c2nnc(-c3ccc4c(c3)CO[C@@]4(CCCN(C)C)c3ccc(F)cc3)[nH]2)c1,Inhibition,=,88.07,%,,,B,CHEMBL3603773,CHEMBL220
CHEMBL3605418,Cc1ccccc1-c1nnc(-c2ccc3c(c2)CO[C@@]3(CCCN(C)C)c2ccc(F)cc2)[nH]1,Inhibition,=,88.64,%,,,B,CHEMBL3603773,CHEMBL220
CHEMBL3605317,CN(C)CCC[C@@]1(c2ccc(F)cc2)OCc2cc(-c3nnc(-c4ccc([N+](=O)[O-])cc4)[nH]3)ccc21,Inhibition,=,16.23,%,,,B,CHEMBL3603773,CHEMBL220
CHEMBL3605316,CN(C)CCC[C@@]1(c2ccc(F)cc2)OCc2cc(-c3nnc(-c4cccc([N+](=O)[O-])c4)[nH]3)ccc21,Inhibition,=,81.65,%,,,B,CHEMBL3603773,CHEMBL220
CHEMBL3605315,CN(C)CCC[C@@]1(c2ccc(F)cc2)OCc2cc(-c3nnc(-c4ccccc4[N+](=O)[O-])[nH]3)ccc21,Inhibition,=,5.09,%,,,B,CHEMBL3603773,CHEMBL220
CHEMBL3605314,CN(C)CCC[C@@]1(c2ccc(F)cc2)OCc2cc(-c3nnc(-c4ccc(O)cc4)[nH]3)ccc21,Inhibition,=,59.18,%,,,B,CHEMBL3603773,CHEMBL220
CHEMBL3605312,CN(C)CCC[C@@]1(c2ccc(F)cc2)OCc2cc(-c3nnc(-c4ccccc4O)[nH]3)ccc21,Inhibition,=,16.27,%,,,B,CHEMBL3603773,CHEMBL220
CHEMBL3605311,CN(C)CCC[C@@]1(c2ccc(F)cc2)OCc2cc(-c3nnc(-c4ccc(N)cc4)[nH]3)ccc21,Inhibition,=,15.32,%,,,B,CHEMBL3603773,CHEMBL220
CHEMBL3605310,CN(C)CCC[C@@]1(c2ccc(F)cc2)OCc2cc(-c3nnc(-c4cccc(N)c4)[nH]3)ccc21,Inhibition,=,29.94,%,,,B,CHEMBL3603773,CHEMBL220
CHEMBL3605309,CN(C)CCC[C@@]1(c2ccc(F)cc2)OCc2cc(-c3nnc(-c4ccccc4N)[nH]3)ccc21,Inhibition,=,70.19,%,,,B,CHEMBL3603773,CHEMBL220
CHEMBL3605308,CN(C)CCC[C@@]1(c2ccc(F)cc2)OCc2cc(-c3nnc(-c4ccccc4)[nH]3)ccc21,Inhibition,=,30.38,%,,,B,CHEMBL3603773,CHEMBL220
CHEMBL3604192,CN(C)c1ccc(C(=O)NCCNc2c3c(nc4ccccc24)CCCC3)cc1.Cl,Inhibition,=,28.5,%,,,B,CHEMBL3603732,CHEMBL220
CHEMBL3604192,CN(C)c1ccc(C(=O)NCCNc2c3c(nc4ccccc24)CCCC3)cc1.Cl,Inhibition,=,80.6,%,,,B,CHEMBL3603732,CHEMBL220
CHEMBL3604192,CN(C)c1ccc(C(=O)NCCNc2c3c(nc4ccccc24)CCCC3)cc1.Cl,Inhibition,=,91.3,%,,,B,CHEMBL3603732,CHEMBL220
